decibel
-18.913115
-16.388336
-17.115286
-18.905010
-19.759573
-20.567118
-22.058290
-15.049589
-15.676630
-17.843847
-19.602701
-20.010033
-11.702565
-8.834338
-10.169500
-12.832356
-14.005100
-14.873731
-16.868500
-18.701439
-20.513321
-21.881506
-20.354591
-21.652422
-22.262005
-22.855381
-24.181843
-23.889889
-25.312140
-24.552898
-20.445593
-21.339853
-22.953033
-24.291035
-25.493763
-23.179441
-18.563034
-19.417589
-19.492949
-20.507624
-22.290995
-24.740793
-21.586637
-22.221354
-21.010010
-22.203625
-23.586460
-24.783306
-21.005646
-21.903402
-18.074100
-18.883411
-20.163799
-21.771133
-22.615185
-24.208529
-25.578588
-26.859959
-28.675140
-25.795338
-15.411685
-12.131605
-13.308704
-14.000200
-16.225082
-16.073742
-16.838558
-18.463615
-19.096848
-19.923197
-20.854828
-22.557302
-24.289988
-23.505167
-20.127010
-21.052242
-22.363327
-16.086979
-16.687273
-17.407001
-18.251249
-17.579580
-18.989164
-19.618969
-20.168383
-15.531944
-15.830385
-16.591841
-17.643280
-18.524002
-19.268433
-20.673384
-22.380537
-25.008936
-26.492401
-28.024614
-29.896948
-20.114840
-20.726229
-23.301270
-24.651848
-25.689125
-21.966896
-22.574661
-24.043489
-19.019218
-19.608704
-20.552492
-21.944166
-23.536602
-25.269867
-27.515530
-29.021837
-30.274813
-16.548517
-13.654674
-14.586183
-17.344715
-19.131382
-20.640623
-21.162426
-21.987825
-23.016533
-24.091991
-25.687874
-26.131271
-26.031708
-26.648823
-28.643991
-30.008623
-31.259069
-32.755150
-33.025978
-33.589832
-30.484373
-31.873121
-32.701809
-18.813395
-19.100407
-20.085688
-19.052622
-14.235993
-14.765706
-15.983844
-16.846428
-18.159830
-20.286987
-22.154598
-23.893002
-26.346504
-27.733276
-29.805737
-31.120209
-31.783981
-20.106440
-19.267712
-20.332182
-19.998295
-20.506065
-21.116287
-18.563959
-20.257784
-21.099247
-21.263599
-21.962933
-23.072084
-24.945141
-26.113426
-27.462585
-29.198645
-30.422489
-27.298473
-20.697599
-22.215059
-23.031708
-15.198279
-16.501728
-17.556276
-19.066832
-20.868986
-22.680429
-24.910519
-25.119329
-22.638186
-24.075647
-25.254173
-26.503315
-22.420420
-23.056482
-24.518328
-22.100975
-22.620655
-24.222473
-24.978996
-23.874096
-24.668713
-23.368801
-23.965918
-23.374405
-24.121391
-23.803326
-24.309317
-22.983374
-24.534769
-26.967880
-27.279943
-26.787107
-23.148684
-24.874733
-26.421333
-27.248669
-27.915720
-18.112677
-18.362099
-19.287790
-19.967995
-22.524504
-24.213911
-26.014538
-26.326832
-19.671249
-21.566723
-23.083643
-24.792250
-27.045435
-17.975828
-18.951450
-20.094425
-21.946175
-22.665358
-22.992290
-21.668995
-18.251169
-19.972769
-21.862007
-23.420174
-19.767250
-20.828981
-22.294741
-13.762219
-15.047675
-16.854740
-18.410128
-19.225513
-20.266932
-22.714338
-24.401398
-26.109724
-21.320183
-21.040047
-20.051275
-20.407871
-20.900480
-22.484640
-24.245657
-25.684509
-27.805513
-29.409472
-30.856297
-25.725344
-26.908451
-28.105373
-21.692783
-18.301758
-19.316750
-20.577892
-21.517614
-23.222473
-24.688654
-19.910646
-17.360605
-19.821682
-21.671242
-23.444664
-25.937706
-27.430729
-28.411983
-30.566536
-31.900490
-25.980106
-17.800949
-18.402594
-17.421844
-16.342148
-14.700064
-17.106993
-18.824625
-20.339628
-20.884644
-21.855614
-23.151011
-24.747154
-24.101080
-24.754215
-25.542603
-26.204594
-27.127884
-28.772940
-29.784140
-30.987558
-32.384434
-33.008614
-33.650070
-35.383205
-35.939346
-29.454401
-19.639740
-16.540737
-17.445976
-18.939415
-20.085732
-21.923023
-23.882875
-19.497124
-21.000238
-21.947279
-23.166309
-25.477591
-27.056471
-28.425156
-30.115732
-31.496012
-32.520390
-34.053925
-35.078876
-32.274307
-19.007719
-18.577166
-19.963596
-22.381424
-23.605722
-17.955551
-19.166294
-20.088835
-21.666462
-16.747307
-18.017361
-19.030130
-20.504358
-21.470968
-22.057131
-22.548826
-19.977972
-20.414312
-21.477167
-22.382849
-22.907896
-23.799576
-24.782528
-27.136850
-28.191904
-29.821997
-31.697403
-21.262503
-21.795855
-22.616158
-18.625528
-15.861259
-17.715736
-18.982368
-20.200748
-20.757071
-21.019144
-21.854755
-23.214252
-23.896917
-24.967751
-24.897884
-26.025843
-27.594091
-28.680490
-25.260002
-21.789480
-20.613819
-22.069550
-23.233355
-25.373810
-26.226130
-27.893913
-28.350685
-26.906919
-24.504128
-25.576084
-27.199955
-28.514788
-28.404263
-24.676226
-26.660048
-27.695749
-23.162842
-24.491100
-22.863705
-23.484814
-25.846489
-25.426529
-26.960646
-21.775761
-22.343239
-22.751570
-23.390476
-24.450556
-25.708981
-25.976530
-26.194052
-24.475384
-22.198753
-22.798313
-23.932810
-23.598598
-24.731691
-26.318884
-27.837807
-29.260220
-31.167938
-32.613277
-33.754692
-35.336304
-35.935890
-36.102356
-35.931221
-36.630962
-36.825970
-38.026848
-37.636837
-32.485603
-33.898308
-34.173054
-34.881378
-36.043278
-36.813431
-37.483364
-21.195698
-15.173426
-15.963691
-17.155331
-17.749084
-17.154909
-17.717566
-18.405312
-19.744158
-18.888662
-19.548018
-21.374306
-23.067915
-24.578068
-27.177082
-27.844603
-29.262680
-31.443863
-32.307396
-33.369724
-33.036064
-33.916981
-32.038620
-32.947498
-33.736305
-34.340603
-36.164421
-36.089294
-32.753960
-25.344015
-26.885929
-27.885180
-20.445860
-21.610907
-20.840717
-21.463137
-20.128105
-20.660206
-21.519106
-21.937323
-23.147781
-24.351002
-24.907768
-24.856897
-23.571096
-24.475067
-25.510288
-19.992437
-21.336740
-23.095224
-24.211740
-25.703659
-24.221218
-24.492716
-24.230923
-21.471426
-22.511936
-24.163265
-23.797186
-23.984673
-24.477465
-26.475887
-28.138939
-22.498917
-22.807543
-22.915575
-23.160692
-24.433764
-24.631533
-24.179522
-25.395639
-26.795309
-28.046171
-30.018957
-31.179392
-33.228596
-33.077747
-24.751095
-19.772614
-7.084871
-8.526498
-9.352201
-10.586661
-12.005719
-12.798541
-9.889115
-11.168149
-13.017224
-14.382792
-15.635751
-18.124098
-18.976501
-19.650639
-19.893190
-20.280327
-20.968199
-21.626837
-22.230330
-23.400339
-13.757331
-13.506343
-13.767300
-15.237138
-16.714966
-19.136784
-20.954975
-22.837811
-25.345409
-26.935070
-28.336304
-30.457615
-31.783186
-33.032902
-28.773718
-21.260118
-18.876602
-20.167242
-20.257797
-21.094503
-22.289669
-22.327965
-23.324860
-25.958902
-27.668713
-21.152876
-22.913803
-24.629040
-27.241167
-28.868628
-30.527561
-29.420433
-30.635277
-31.287441
-32.752132
-34.102272
-32.299046
-29.382891
-21.782915
-19.945312
-21.035360
-21.836802
-23.252800
-18.721025
-20.019184
-20.696070
-21.796043
-23.442141
-24.988583
-17.829237
-18.599945
-19.955515
-22.037130
-23.007715
-24.512465
-26.577574
-28.223263
-28.639936
-29.928352
-30.802013
-31.697466
-33.456398
-22.568634
-22.238792
-23.989115
-25.511557
-26.314146
-19.644396
-19.646673
-21.719505
-23.408478
-24.919758
-25.496174
-22.919916
-23.438995
-25.012283
-25.163897
-26.685059
-28.840012
-28.197670
-23.627605
-24.750824
-25.206581
-22.739607
-23.827383
-24.422304
-24.853254
-25.625454
-24.082096
-24.771082
-23.778471
-25.252724
-26.784622
-28.719936
-29.982016
-30.965040
-24.921190
-25.429455
-26.017389
-26.412149
-25.566362
-25.794537
-26.365149
-27.024807
-28.646589
-23.801907
-22.852772
-23.773960
-24.612429
-26.027731
-21.898935
-23.190931
-24.827991
-27.472168
-29.015247
-30.491501
-32.470840
-33.526676
-34.495823
-35.474163
-36.248741
-34.130989
-33.847630
-34.526791
-35.336552
-34.900345
-35.722221
-36.373577
-35.282429
-36.558006
-37.447399
-35.779324
-35.486996
-35.181942
-36.099987
-37.079296
-34.935059
-35.739212
-35.971489
-35.083363
-35.987316
-36.273945
-36.904106
-37.608429
-37.887848
-31.890755
-27.844496
-28.949905
-30.798418
-32.025917
-32.908321
-34.348648
-35.551151
-34.153225
-31.215231
-32.200993
-33.192951
-34.214565
-35.356430
-36.043484
-37.242943
-36.656704
-35.979271
-35.534462
-36.518574
-37.490406
-37.827389
-38.368553
-38.909901
-40.019249
-39.208199
-36.772110
-30.576681
-14.056231
-14.874006
-15.472897
-16.473173
-18.834047
-20.697559
-22.537243
-25.065882
-21.680748
-22.941723
-21.071535
-19.672447
-17.293154
-18.649179
-20.025726
-21.734510
-22.371742
-23.014263
-24.164677
-25.944073
-22.609148
-22.775047
-23.131330
-23.406826
-23.043383
-23.478506
-23.846453
-20.140657
-21.944059
-18.663008
-20.292658
-21.164093
-20.996735
-21.976206
-22.800453
-23.411160
-23.091892
-24.166969
-24.663067
-26.375483
-24.777895
-23.986347
-20.903028
-21.351931
-22.152868
-23.365881
-24.243534
-25.742212
-27.070297
-27.747887
-16.915131
-17.975676
-17.324705
-18.446646
-20.649847
-22.063185
-23.629904
-11.703812
-12.536092
-14.048793
-15.117604
-15.782694
-17.149799
-18.212614
-19.087523
-20.194334
-20.942257
-21.944958
-23.321514
-21.159927
-22.002562
-21.245703
-22.056040
-20.836082
-22.148705
-22.875647
-24.218840
-20.715588
-14.702427
-15.405908
-6.331226
-8.053008
-9.945416
-12.853742
-14.808626
-16.674273
-19.050375
-20.838144
-23.411688
-24.702808
-26.286585
-28.517851
-14.947833
-16.820404
-19.632872
-21.482883
-22.729431
-25.349354
-26.974342
-28.498201
-29.830149
-31.300798
-21.321358
-21.070801
-22.687315
-24.115694
-26.417559
-27.996004
-29.455036
-31.524965
-25.511972
-27.038496
-29.404936
-30.979019
-33.033443
-33.741478
-34.597599
-35.204845
-11.609656
-13.455791
-16.402176
-18.373001
-20.322905
-23.032097
-24.642921
-26.381140
-28.599936
-30.155773
-31.455212
-33.329380
-34.284668
-35.341427
-34.840874
-35.685894
-36.410580
-37.250805
-32.384823
-33.369656
-34.767742
-33.822926
-34.599052
-35.242970
-34.154736
-34.628124
-33.429047
-33.226547
-31.045557
-30.486330
-31.632738
-32.140991
-30.524439
-25.901537
-14.659132
-15.464591
-15.874685
-17.551266
-19.139355
-20.875830
-22.953705
-23.690098
-15.089627
-16.185154
-17.430361
-17.938780
-20.102106
-20.833521
-21.630136
-22.712616
-23.275259
-16.827574
-18.247353
-18.908592
-19.337231
-20.508224
-18.633324
-19.899776
-21.913673
-22.684301
-22.634281
-16.707684
-17.539440
-18.998070
-20.766819
-19.470371
-20.450476
-21.275629
-22.298687
-19.538122
-20.991953
-22.091009
-23.338392
-14.124373
-14.525292
-15.834119
-17.791834
-19.494043
-20.990210
-21.631086
-20.888613
-21.927853
-22.649639
-23.326321
-24.580135
-24.676352
-21.649960
-22.196323
-22.621508
-23.058458
-23.660753
-24.102858
-24.300390
-24.635359
-25.116604
-23.098499
-24.480505
-26.108734
-27.850531
-24.057535
-25.259796
-19.756317
-20.298599
-21.081675
-22.577211
-22.160547
-21.049210
-21.537951
-21.431314
-21.648430
-22.195745
-23.184164
-23.938044
-25.887300
-6.839664
-7.997968
-9.406994
-8.743040
-9.716014
-12.052773
-13.570499
-14.685499
-15.619419
-17.261837
-19.065668
-20.991337
-22.613796
-24.244909
-26.438860
-21.901714
-20.393692
-13.159347
-12.482008
-13.997541
-14.898419
-16.063963
-18.340982
-20.160355
-21.959801
-24.126585
-20.677282
-19.463348
-18.890137
-19.658314
-19.789392
-19.436584
-20.282305
-21.187140
-22.836496
-23.934324
-25.267105
-27.508875
-28.996246
-30.398420
-22.187218
-22.424519
-23.522797
-26.037344
-16.266682
-17.119383
-18.660412
-19.673166
-21.136793
-22.719042
-24.245506
-26.805498
-28.364542
-30.026909
-31.765404
-33.022533
-34.220459
-32.836853
-33.855335
-22.844088
-20.816095
-21.724819
-23.147461
-21.299255
-22.793333
-21.044449
-21.889517
-22.630295
-24.211220
-26.605375
-27.821051
-29.218897
-31.077822
-31.997799
-33.158379
-34.263344
-34.635838
-35.121712
-36.293900
-33.827168
-34.909752
-32.922916
-20.877674
-17.994383
-18.501066
-19.479689
-14.428756
-15.827268
-17.121826
-18.514210
-19.418411
-20.775631
-23.223196
-24.965403
-26.725168
-29.041332
-30.268591
-30.808962
-31.572485
-32.047634
-32.224972
-33.325226
-34.496330
-35.448841
-14.709685
-15.490330
-16.607752
-18.337656
-19.279720
-20.004814
-20.601601
-21.954199
-23.267042
-20.125021
-21.834909
-20.771597
-16.223902
-17.201101
-18.953045
-19.868534
-20.933594
-22.558250
-23.408037
-23.586426
-24.449163
-24.947628
-26.270018
-22.747625
-21.346552
-21.782967
-18.965294
-13.511386
-14.067435
-16.387760
-17.909225
-19.187155
-20.988001
-21.679714
-22.997274
-25.199598
-26.501791
-28.009377
-20.130363
-19.606703
-16.113688
-17.365122
-18.410532
-19.857277
-20.998201
-22.154902
-19.766739
-19.085714
-19.634022
-20.840897
-22.094498
-23.059141
-20.611364
-21.314104
-22.140512
-23.447058
-25.062494
-26.507204
-27.813892
-24.687773
-22.460615
-24.380764
-25.883181
-24.752396
-23.087952
-20.109081
-18.781214
-19.406956
-19.683670
-20.214136
-16.955408
-17.660433
-18.680586
-19.867931
-21.699780
-23.418606
-25.451540
-23.130787
-23.169521
-23.569365
-22.826071
-23.817331
-24.439917
-25.147072
-27.003618
-28.508291
-29.671442
-31.151661
-31.905529
-32.523346
-33.200359
-33.958847
-34.872475
-35.761734
-20.642426
-21.076811
-23.297573
-24.217663
-23.564150
-17.203743
-17.763521
-18.633984
-20.197931
-21.025433
-21.947348
-23.932919
-25.597113
-21.570116
-22.402821
-21.951710
-18.511431
-19.409166
-20.151411
-21.413803
-22.725760
-23.891701
-24.885490
-25.170982
-26.093195
-28.043308
-29.462770
-30.856867
-32.835625
-23.929049
-24.753691
-21.845167
-22.490894
-23.178133
-24.795105
-26.211706
-27.599136
-29.876768
-30.947178
-31.918600
-33.453674
-34.519527
-35.259121
-35.765137
-35.866035
-36.328674
-36.782619
-33.994694
-35.236076
-36.374420
-37.269054
-37.809212
-36.582069
-37.109165
-34.607418
-23.141644
-23.135063
-23.836565
-24.180132
-25.471067
-21.981688
-22.525936
-21.903067
-23.049114
-23.447321
-21.631048
-23.912519
-24.798563
-26.072912
-28.035284
-28.431507
-17.191818
-19.069921
-20.586039
-22.039480
-22.601782
-24.319029
-23.559593
-25.219980
-26.636738
-28.934525
-24.426003
-23.985064
-21.205627
-20.071316
-20.856977
-21.909632
-22.805626
-23.769545
-25.857302
-27.245398
-20.308310
-18.531084
-20.025362
-21.051069
-23.344442
-24.638710
-26.356644
-23.022148
-23.630087
-24.702597
-26.825584
-25.988245
-24.954052
-24.081827
-24.775608
-25.219999
-22.361456
-21.080812
-23.032663
-24.120834
-24.936565
-26.569006
-27.866461
-22.307289
-23.965820
-25.544353
-25.180025
-24.601454
-24.814920
-26.252798
-28.356352
-28.957207
-21.482647
-22.408701
-23.686155
-24.935772
-25.911129
-26.644266
-25.961514
-26.787422
-27.859854
-26.942692
-27.918608
-29.287392
-30.593931
-32.422531
-33.647022
-35.451344
-36.232090
-37.154362
-35.481388
-36.011223
-36.829586
-38.008106
-35.606358
-36.257843
-37.049263
-37.703827
-38.269543
-37.310581
-35.583191
-35.986683
-36.487957
-37.757988
-38.380589
-35.067692
-36.101456
-33.199951
-34.757454
-35.450260
-36.245461
-30.134087
-21.778593
-22.527882
-21.824322
-23.347662
-24.350962
-26.414770
-27.799742
-29.247585
-30.129057
-30.812969
-31.975405
-32.889919
-33.864956
-34.815071
-34.981815
-29.164419
-30.893087
-31.934187
-32.687634
-30.750872
-31.758814
-32.797935
-33.916130
-33.730488
-34.509544
-34.676792
-35.466618
-34.575043
-35.159214
-35.869778
-36.677086
-34.112625
-31.144339
-31.753775
-32.899841
-33.470520
-32.843929
-31.661175
-32.400883
-33.193306
-34.739803
-27.833719
-24.511078
-25.653465
-27.191952
-29.260719
-30.114244
-30.559011
-31.751453
-32.480385
-30.476036
-28.348356
-23.129784
-21.904503
-20.023878
-21.146038
-22.034515
-24.432171
-25.787596
-18.839571
-18.666578
-20.253540
-17.941626
-18.824547
-15.999555
-16.587835
-17.602533
-18.799553
-19.934416
-21.532650
-22.322033
-23.376511
-24.367258
-25.115746
-25.326374
-25.891775
-27.465191
-29.312786
-30.588474
-31.495348
-24.226740
-24.919222
-25.807465
-11.035571
-12.006751
-11.247428
-13.601501
-11.597395
-13.239106
-15.978609
-17.866488
-19.437929
-21.916183
-23.650286
-25.414976
